X,Y,id,zone,utm_zone,easting,northing,mgrs,dstrcts,dw,db,ds,drought,p_pr_sp,p_cnfrs,grwng_s,prdsp_w,rl_prdsp_w,prdsp_b,rl_prdsp_b,prdsp_s,rl_prdsp_s,prdsp__,prdsp_p,Fläch,MAPKEY,Wuchsge1,Wuchsnam,SRTMkomple
4748998.53577969,2734904.47857627,2050,33,33,552030,5269800,33TWN,Mrzzuschlag,927.9956400000,633.6427000000,558.4967300000,27.6494700000,0.5490200000,0.7843100000,366.1568600000,1446.5396200000,1.5501400000,770.2487500000,1.1692200000,324.5746500000,1.8297600000,2216.7883700000,0.6054200000,855760070.8999999762,260F,3.1,stliche Zwischenalpen - Nordteil,839.0000000000
4597867.55049859,2661165.18115446,2051,33,33,396540,5206380,33TUN,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1710.0000000000
4730858.22861678,2646710.38381064,2052,33,33,528180,5183040,33TWM,Deutschlandsberg,450.1157400000,298.9814800000,367.4768500000,28.4744100000,0.3958300000,0.7291700000,394.3958300000,1215.2310900000,1.3022600000,688.6189500000,1.0453000000,248.8697900000,1.4029800000,1903.8500400000,0.4827300000,883818082.6000000238,DE,8.2,Subillyrisches Hgel- und Terrassenland,322.0000000000
4673013.93095248,2847762.00819491,2053,33,33,483690,5387520,33UVP,Waidhofen an der Thaya,1410.5555600000,595.2222200000,319.0740700000,21.2271800000,0.3666700000,0.8000000000,347.9000000000,1029.7729200000,1.1035200000,794.3815500000,1.2058500000,156.7092300000,0.8834300000,1824.1544700000,0.5243300000,1486186982.0000000000,CB,9.2,Waldviertel,664.0000000000
4483627.39863218,2704751.88630117,2054,33,33,285450,5257440,33TTN,Kitzbhel,454.3357000000,260.2978700000,142.6052000000,46.0558000000,0.4042600000,0.6595700000,377.2978700000,1030.0682500000,1.1038400000,820.4576400000,1.2454300000,223.3314300000,1.2590100000,1850.5258900000,0.4904700000,1159059706.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,618.0000000000
4631339.54363697,2628112.67542475,2055,33,33,427770,5171160,33TVM,Feldkirchen,1038.3680600000,305.2986100000,40.6250000000,21.2852500000,0.4062500000,0.7500000000,350.4375000000,932.9939600000,0.9998100000,322.9962800000,0.4903000000,159.8030500000,0.9008700000,1255.9902400000,0.3584100000,563828120.0000000000,25F0,6.2,Klagenfurter Becken,509.0000000000
4702114.76154914,2700235.85780881,2056,33,33,503010,5238390,33TWN,Leoben,1282.0031300000,1242.5273900000,575.2738700000,33.6457200000,0.5070400000,0.7887300000,327.0422500000,1303.5401100000,1.3969000000,669.0838900000,1.0156500000,304.9474500000,1.7191100000,1972.6239900000,0.6031700000,1108577098.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,1010.0000000000
4688586.72958633,2667813.03650894,2057,33,33,487410,5206950,33TVN,Wolfsberg,638.7931000000,237.6819900000,336.9731800000,29.1575600000,0.5517200000,0.8448300000,344.1034500000,1325.1225500000,1.4200200000,615.6913500000,0.9346000000,193.4427700000,1.0905200000,1940.8139000000,0.5640200000,974960252.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,1394.0000000000
4536936.02881604,2687115.03297614,2058,33,33,337470,5236320,33TUN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25E8,2.2,Nrdliche Zwischenalpen - Ostteil,1538.0000000000
4402188.98837715,2649314.03853252,2059,32,32,657180,5201910,32TPT,Imst,232.0740700000,64.2074100000,77.8777800000,33.4963800000,0.2333300000,0.8000000000,321.7000000000,263.7066600000,0.2825900000,326.0120100000,0.4948800000,0.0000000000,0.0000000000,589.7186700000,0.1833100000,1700764660.0000000000,25DB,1.1,Innenalpen - kontinentale Kernzone,2352.0000000000
4708552.23780497,2806260.15790825,2060,33,33,516390,5343720,33UWP,Melk,1814.2857100000,1008.3650800000,313.6507900000,20.8706200000,0.4000000000,0.6000000000,344.6857100000,1905.7787600000,2.0422700000,720.5931400000,1.0938400000,337.8550500000,1.9046300000,2626.3719000000,0.7619600000,994762733.2000000477,CB,9.2,Waldviertel,360.0000000000
4782608.95705592,2818835.25582275,2061,33,33,591090,5351220,33UWP,Korneuburg,198.6111100000,73.6631900000,17.7083300000,13.8094000000,0.0000000000,0.0312500000,187.3125000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1273510721.0000000000,2603,5.1,Niedersterreichischer Alpenostrand (Thermenalpen),372.0000000000
4497374.77679733,2708900.98959436,2062,33,33,299430,5260680,33TTN,Kitzbhel,454.3357000000,260.2978700000,142.6052000000,46.0558000000,0.4042600000,0.6595700000,377.2978700000,1030.0682500000,1.1038400000,820.4576400000,1.2454300000,223.3314300000,1.2590100000,1850.5258900000,0.4904700000,1159059706.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,851.0000000000
4648204.59088229,2798111.66725977,2063,33,33,455670,5339670,33UVP,Linz,1592.0833300000,770.8333300000,426.6666700000,19.5020800000,0.2500000000,0.5000000000,431.2500000000,1174.0883000000,1.2581700000,808.8167300000,1.2277600000,290.0210500000,1.6349700000,1982.9050300000,0.4598000000,558159527.6000000238,2617,7.2,Nrdl. Alpenvorland - Ostteil,254.0000000000
4623273.71804834,2641579.61350838,2064,33,33,420600,5185140,33TVM,Feldkirchen,1038.3680600000,305.2986100000,40.6250000000,21.2852500000,0.4062500000,0.7500000000,350.4375000000,932.9939600000,0.9998100000,322.9962800000,0.4903000000,159.8030500000,0.9008700000,1255.9902400000,0.3584100000,563828120.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,1409.0000000000
4372686.26834136,2646072.72631374,2065,32,32,627750,5198310,32TPS,Landeck,225.6000000000,76.9238100000,195.2761900000,30.5662500000,0.3142900000,0.8000000000,359.9142900000,1006.3830400000,1.0784600000,386.4273200000,0.5865900000,60.9422700000,0.3435600000,1392.8103600000,0.3869800000,1595975669.0000000000,25DB,1.1,Innenalpen - kontinentale Kernzone,3100.0000000000
4705356.3133527,2681963.79280148,2066,33,33,505050,5219940,33TWN,Voitsberg,4475.9803900000,309.8039200000,117.9738600000,31.8428000000,0.5000000000,0.7058800000,370.7352900000,1545.9454000000,1.6566600000,627.6714000000,0.9527900000,265.4872400000,1.4966600000,2173.6168000000,0.5863000000,675814962.2999999523,D9,5.3,Ost- und Mittelsteirisches Bergland,809.0000000000
4705598.62467528,2718693.60973361,2067,33,33,507690,5256570,33TWN,Bruck an der Mur,905.5555600000,772.1612500000,174.0108400000,30.1833600000,0.4146300000,0.7682900000,377.7073200000,891.4947900000,0.9553400000,945.2296000000,1.4348300000,242.9561700000,1.3696400000,1836.7243800000,0.4862800000,1296457081.0000000000,260F,3.1,stliche Zwischenalpen - Nordteil,918.0000000000
4590290.05102137,2745060.40788736,2068,33,33,394440,5290620,33TUN,Gmunden,2488.8888900000,2034.1904800000,125.3968300000,43.6910000000,0.2571400000,0.5142900000,289.5285700000,1291.7461700000,1.3842600000,1258.3180600000,1.9100900000,238.6322400000,1.3452700000,2550.0642300000,0.8807600000,1415178878.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,957.0000000000
4420169.05651077,2665559.13608707,2069,32,32,674940,5218380,32TPT,Innsbruck+Steinach,223.9895200000,93.1551400000,46.6708600000,34.3522600000,0.3584900000,0.7735800000,305.7547200000,906.5349900000,0.9714600000,415.4448200000,0.6306300000,211.9329000000,1.1947500000,1321.9798100000,0.4323700000,2080099413.0000000000,2623,1.2,Subkontinentale Innenalpen - Westteil,1687.0000000000
4618166.78491716,2801980.78467452,2070,33,33,425970,5345550,33UVP,Wels,3930.4444400000,2607.7555600000,206.6666700000,21.1163200000,0.4000000000,0.8000000000,409.6000000000,1419.6215700000,1.5212900000,1369.2151500000,2.0784300000,171.0178300000,0.9641000000,2788.8367200000,0.6808700000,760913406.8999999762,2617,7.2,Nrdl. Alpenvorland - Ostteil,336.0000000000
4639027.38116817,2751064.78442702,2071,33,33,443430,5293350,33TVN,Kirchdorf an der Krems,1407.3504300000,1361.7094000000,103.9316200000,36.7130100000,0.2000000000,0.4923100000,363.5846200000,608.2953000000,0.6518600000,872.3689800000,1.3242300000,236.6932300000,1.3343400000,1480.6642800000,0.4072400000,1207869795.0000000000,2638,4.2,Nrdliche Randalpen - Ostteil,1549.0000000000
4778461.55039086,2720074.47968585,2072,33,33,580440,5253000,33TWN,Hartberg,405.5178900000,265.6346500000,33.6534800000,26.0682800000,0.1864400000,0.6779700000,378.1355900000,1130.9273800000,1.2119200000,947.1722600000,1.4377800000,0.0000000000,0.0000000000,2078.0996300000,0.5495600000,1190861079.0000000000,D9,5.3,Ost- und Mittelsteirisches Bergland,580.0000000000
4510357.60618432,2662710.86460022,2073,33,33,309390,5213700,33TUN,Lienz (Osttirol),275.5515900000,43.2301600000,66.3472200000,20.9150000000,0.3928600000,0.8392900000,356.0714300000,784.5178100000,0.8407000000,0.0000000000,0.0000000000,253.9312300000,1.4315100000,784.5178100000,0.2203300000,2028926895.0000000000,25F7,1.2,Subkontinentale Innenalpen - Westteil,1628.0000000000
4813559.76691513,2788351.20289383,2074,33,33,619950,5318700,33UXP,Wien-Umgebung,173.6111100000,60.5808100000,10.4772700000,10.5390000000,0.0000000000,0.1136400000,275.6590900000,1044.6135300000,1.1194300000,532.4327900000,0.8082200000,65.6942200000,0.3703400000,1577.0463200000,0.5721000000,1197942730.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,167.0000000000
4732541.73443822,2701486.95732983,2075,33,33,533430,5237580,33TWN,Weiz,956.6276800000,148.4892800000,67.6023400000,30.0452600000,0.3684200000,0.7368400000,407.2105300000,1481.2970200000,1.5873800000,850.3993800000,1.2908800000,171.6775900000,0.9678200000,2331.6964000000,0.5726000000,1084865933.0000000000,D9,5.3,Ost- und Mittelsteirisches Bergland,811.0000000000
4680152.58965479,2679931.39819345,2076,33,33,479790,5219610,33TVN,Judenburg,1346.2335200000,294.3352200000,251.9774000000,35.0884400000,0.5762700000,0.7966100000,352.2372900000,1509.8614800000,1.6179900000,449.7064600000,0.6826400000,317.6603900000,1.7907800000,1959.5679500000,0.5563200000,1107262383.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,849.0000000000
4609801.40813003,2853411.02880111,2077,33,33,421020,5397420,33UVP,Rohrbach,883.8383800000,1046.4410800000,1635.7912500000,24.1785000000,0.4242400000,0.6666700000,410.1818200000,1171.3232900000,1.2552100000,602.1508300000,0.9140500000,375.8091600000,2.1185900000,1773.4741100000,0.4323600000,829566873.7999999523,414,9.1,Mhlviertel,1076.0000000000
4798352.16907351,2780057.30872105,2078,33,33,604230,5311470,33TXP,Baden,214.5714300000,131.0952400000,2.8888900000,13.0031700000,0.0000000000,0.3714300000,299.6285700000,874.0263100000,0.9366200000,515.0518300000,0.7818300000,0.0000000000,0.0000000000,1389.0781400000,0.4636000000,760880308.7000000477,CE,8.1,Pannonisches Tief- und Hgelland,200.0000000000
4520274.65602787,2687487.26509039,2079,33,33,320880,5237790,33TUN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1000.0000000000
4811306.66360976,2687621.26746426,2080,33,33,611070,5218380,33TXN,Burgenland-Sd,195.8192400000,1426.9270300000,48.5323400000,20.7885000000,0.0597000000,0.3880600000,309.4925400000,515.7921500000,0.5527300000,1286.7927900000,1.9533200000,0.0000000000,0.0000000000,1802.5849500000,0.5824300000,1481294508.0000000000,DE,8.2,Subillyrisches Hgel- und Terrassenland,213.0000000000
4655378.96431718,2646311.15720394,2081,33,33,452910,5187720,33TVM,Sankt Veit an der Glan,1282.2110000000,386.0044900000,51.8518500000,27.0537600000,0.4747500000,0.7575800000,307.9191900000,1240.2996000000,1.3291300000,454.9348200000,0.6905800000,201.0052400000,1.1331500000,1695.2344200000,0.5505500000,1522680350.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,731.0000000000
4546651.64441193,2760004.01535775,2082,33,33,351900,5308440,33TUP,Salzburg (Flachgau),1675.9574500000,1266.4420800000,64.2316800000,41.3878900000,0.1276600000,0.4042600000,403.4255300000,665.4824200000,0.7131400000,888.7401300000,1.3490800000,236.5948700000,1.3337800000,1554.2225500000,0.3852600000,1110940165.0000000000,9F,7.1,Nrdl. Alpenvorland - Westteil,591.0000000000
4556287.89891406,2723977.63177776,2083,33,33,359160,5271840,33TUN,Hallein (Tennengau),897.7777800000,528.2539700000,81.4285700000,46.0797100000,0.2857100000,0.5714300000,307.8857100000,977.1052700000,1.0470800000,1089.9472100000,1.6545100000,125.6197700000,0.7081700000,2067.0524800000,0.6713700000,670615266.7000000477,25E7,4.1,Nrdliche Randalpen - Westteil,1606.0000000000
4557319.27028368,2630233.26391598,2084,33,33,354120,5178180,33TUM,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,BC,3.3,Sdliche Zwischenalpen,623.0000000000
4527604.24744274,2711257.16794423,2085,33,33,329730,5261040,33TUN,Zell am See (Pinzgau),1584.2475400000,982.9957800000,170.3234900000,46.6599900000,0.5189900000,0.6835400000,318.3038000000,1701.9760200000,1.8238700000,921.3940700000,1.3986500000,251.1103700000,1.4156100000,2623.3700900000,0.8241700000,2629466538.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,2179.0000000000
4505442.61217969,2624182.03567112,2086,33,33,302010,5175540,33TUM,Lienz (Osttirol),275.5515900000,43.2301600000,66.3472200000,20.9150000000,0.3928600000,0.8392900000,356.0714300000,784.5178100000,0.8407000000,0.0000000000,0.0000000000,253.9312300000,1.4315100000,784.5178100000,0.2203300000,2028926895.0000000000,BC,3.3,Sdliche Zwischenalpen,2469.0000000000
4352802.51313295,2695644.85585635,2087,32,32,607260,5247660,32TPT,Reutte,315.7006200000,137.5925900000,22.4506200000,41.9731400000,0.4444400000,0.7777800000,278.6388900000,903.4722700000,0.9681800000,404.7986500000,0.6144700000,245.7356700000,1.3853100000,1308.2709200000,0.4695200000,1229779215.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,1817.0000000000
4301224.84716278,2683257.48305495,2088,32,32,555900,5234610,32TNT,Feldkirch,660.7407400000,945.0000000000,236.0740700000,35.8769000000,0.3333300000,0.6666700000,361.0000000000,855.8888600000,0.9171900000,781.7653300000,1.1867000000,146.9939700000,0.8286600000,1637.6541900000,0.4536400000,283902325.6000000238,261E,4.1,Nrdliche Randalpen - Westteil,1135.0000000000
4656407.44773641,2765856.99406957,2089,33,33,461730,5306940,33TVP,Steyr,906.5532900000,1253.5147400000,115.0793700000,27.2764000000,0.2857100000,0.5102000000,369.9183700000,933.6551400000,1.0005200000,892.6590600000,1.3550300000,154.1743600000,0.8691400000,1826.3141900000,0.4937100000,990816277.3999999762,2638,4.2,Nrdliche Randalpen - Ostteil,872.0000000000
4561995.34674096,2663532.58702143,2090,33,33,360930,5211120,33TUN,Spittal an der Drau,719.4690300000,184.8230100000,23.3185800000,19.0200800000,0.4601800000,0.7610600000,365.6548700000,994.9850200000,1.0662400000,198.4705600000,0.3012700000,169.1868900000,0.9537700000,1193.4555800000,0.3263900000,2790113307.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,2400.0000000000
4659999.98840076,2683024.45687656,2091,33,33,459900,5224050,33TVN,Judenburg,1346.2335200000,294.3352200000,251.9774000000,35.0884400000,0.5762700000,0.7966100000,352.2372900000,1509.8614800000,1.6179900000,449.7064600000,0.6826400000,317.6603900000,1.7907800000,1959.5679500000,0.5563200000,1107262383.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,1651.0000000000
4821583.99824096,2773441.94372366,2092,33,33,626970,5303280,33TXP,Burgenland-Nord,64.1005300000,18.0599600000,57.5132300000,14.7239800000,0.0317500000,0.3174600000,202.5079400000,63.7829300000,0.0683500000,310.2195300000,0.4709000000,0.0000000000,0.0000000000,374.0024600000,0.1846900000,2507631760.0000000000,CE,8.1,Pannonisches Tief- und Hgelland,113.0000000000
4603043.56490706,2637497.86793902,2093,33,33,400170,5182410,33TVM,Villach,305.3272500000,290.1750400000,131.2800600000,17.0503000000,0.2465800000,0.6438400000,358.7808200000,185.7173100000,0.1990200000,328.9055000000,0.4992700000,93.3281500000,0.5261300000,514.6228100000,0.1434400000,1157654716.0000000000,BC,3.3,Sdliche Zwischenalpen,1249.0000000000
4580988.50471608,2732264.96024331,2094,33,33,384330,5278470,33TUN,Salzburg (Flachgau),1675.9574500000,1266.4420800000,64.2316800000,41.3878900000,0.1276600000,0.4042600000,403.4255300000,665.4824200000,0.7131400000,888.7401300000,1.3490800000,236.5948700000,1.3337800000,1554.2225500000,0.3852600000,1110940165.0000000000,25E7,4.1,Nrdliche Randalpen - Westteil,993.0000000000
4641519.29398765,2679860.09634396,2095,33,33,441270,5222130,33TVN,Murau,1120.8708700000,477.8528500000,97.5225200000,30.2737100000,0.4459500000,0.7432400000,302.6621600000,830.4035000000,0.8898800000,165.7421800000,0.2515900000,188.3499900000,1.0618000000,996.1456800000,0.3291300000,1343706145.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1099.0000000000
4648263.73670022,2640484.3039698,2096,33,33,445440,5182380,33TVM,Sankt Veit an der Glan,1282.2110000000,386.0044900000,51.8518500000,27.0537600000,0.4747500000,0.7575800000,307.9191900000,1240.2996000000,1.3291300000,454.9348200000,0.6905800000,201.0052400000,1.1331500000,1695.2344200000,0.5505500000,1522680350.0000000000,DC,3.2,stliche Zwischenalpen - Sdteil,811.0000000000
4491146.67298446,2690857.20342869,2097,33,33,292050,5243070,33TTN,Kitzbhel,454.3357000000,260.2978700000,142.6052000000,46.0558000000,0.4042600000,0.6595700000,377.2978700000,1030.0682500000,1.1038400000,820.4576400000,1.2454300000,223.3314300000,1.2590100000,1850.5258900000,0.4904700000,1159059706.0000000000,25F3,2.1,Nrdliche Zwischenalpen - Westteil,1943.0000000000
4613939.052382,2821813.33306414,2098,33,33,423060,5365620,33UVP,Rohrbach,883.8383800000,1046.4410800000,1635.7912500000,24.1785000000,0.4242400000,0.6666700000,410.1818200000,1171.3232900000,1.2552100000,602.1508300000,0.9140500000,375.8091600000,2.1185900000,1773.4741100000,0.4323600000,829566873.7999999523,414,9.1,Mhlviertel,535.0000000000
4639763.41684289,2614219.39316725,2099,33,33,435270,5156730,33TVM,Klagenfurt,162.4031000000,609.7286800000,169.3410900000,9.6480100000,0.1860500000,0.5581400000,357.8604700000,153.0218800000,0.1639800000,133.5406000000,0.2027100000,176.5378300000,0.9952200000,286.5624800000,0.0800800000,887124812.8999999762,25F0,6.2,Klagenfurter Becken,862.0000000000
4637796.47433005,2668638.97117658,2100,33,33,436830,5211180,33TVN,Sankt Veit an der Glan,1282.2110000000,386.0044900000,51.8518500000,27.0537600000,0.4747500000,0.7575800000,307.9191900000,1240.2996000000,1.3291300000,454.9348200000,0.6905800000,201.0052400000,1.1331500000,1695.2344200000,0.5505500000,1522680350.0000000000,25EB,1.3,Subkontinentale Innenalpen - Ostteil,1249.0000000000
4696667.37909278,2757993.75992597,2101,33,33,501360,5296380,33TWN,Scheibbs,959.3806900000,484.1074700000,282.6958100000,28.8699000000,0.3770500000,0.6229500000,331.1639300000,979.3795800000,1.0495200000,704.3423800000,1.0691700000,288.4666700000,1.6262000000,1683.7219600000,0.5084300000,1028731105.0000000000,2638,4.2,Nrdliche Randalpen - Ostteil,1066.0000000000
